image_id,PixCorr,SSIM,AlexNet2,AlexNet5,Inception,CLIP_identification,CLIP_cosine,EfficientNet,SwAV
4967,0.06581303758610782,0.32759472196625855,90.9819639278557,91.58316633266534,97.69539078156313,97.89579158316633,0.7716366052627563,0.7091279433616164,0.418417693030204
5340,-0.28292752291023165,0.11125042156050571,92.88577154308618,91.68336673346693,99.89979959919839,98.79759519038076,0.6473796367645264,0.7803814944814496,0.5283023510410133
5582,0.0878147997262687,0.6594014470862757,96.09218436873746,99.89979959919839,98.29659318637275,100.0,0.8585723638534546,0.30855349738753324,0.30171115375468194
5656,0.04469487670804729,0.1520669183626177,61.322645290581164,61.02204408817636,27.054108216432866,60.921843687374746,0.5788960456848145,0.9271791012527242,0.5742447767815627
5683,0.06187679892752021,0.4465286005305651,69.03807615230461,90.6813627254509,33.166332665330664,84.16833667334669,0.6656213402748108,0.9262251563543993,0.5252729393017845
5790,-0.23876799593204331,0.18700113041239155,20.84168336673347,82.36472945891784,97.49498997995991,88.77755511022045,0.5085287094116211,0.8655945392800861,0.6241145409515277
5929,-0.14278482197385425,0.37239053178108017,68.73747494989979,93.88777555110221,97.79559118236473,78.3567134268537,0.4560973644256592,0.7277619388647953,0.41744716102245955
6315,0.22542928851667376,0.37476022358803346,73.14629258517034,72.64529058116233,79.55911823647294,96.09218436873746,0.6607935428619385,0.9567285105499721,0.5552273537367466
6360,-0.008965946336076953,0.17513262287711967,89.67935871743487,87.4749498997996,73.94789579158316,62.725450901803605,0.40543389320373535,0.8753809909419152,0.5054787377804362
6454,0.0895886330658265,0.1867765499697586,63.126252505010015,94.18837675350701,98.69739478957916,99.79959919839679,0.7389886379241943,0.6337056395532134,0.39295658173203
6603,0.06163840120906059,0.13333250343067674,72.04408817635272,85.67134268537075,49.59919839679359,42.38476953907816,0.5134751200675964,0.9829604742017379,0.6097596505414693
6750,0.14817564024098315,0.47181022369860903,89.57915831663327,93.18637274549098,91.28256513026052,93.88777555110221,0.5623816251754761,0.7607365785117415,0.5403401278009841
6759,-0.10539493381211423,0.37865279954407965,84.96993987975952,99.19839679358716,100.0,99.09819639278557,0.8050239086151123,0.35231888167358066,0.2621488230319744
6770,0.09325323266541946,0.25939935536107583,64.42885771543087,85.57114228456913,96.9939879759519,98.89779559118236,0.7061708569526672,0.5762072906279652,0.4527333687670351
6991,-0.001721056542317993,0.14450298256631838,64.42885771543087,80.36072144288576,67.33466933867736,92.38476953907815,0.5777677893638611,0.805322374242098,0.37178920453997727
7306,-0.046268121506927135,0.2526373587870176,51.40280561122245,89.37875751503006,96.99398797595191,90.8817635270541,0.5697356462478638,0.8334315384910406,0.41008803782057895
7355,-0.07014551283617715,0.09723373957130553,70.84168336673346,69.13827655310621,57.51503006012024,84.06813627254509,0.6103125810623169,0.9483889808931474,0.5593186181943156
7899,-0.03309433003090666,0.1843627753401948,67.53507014028055,81.66332665330661,99.89979959919839,88.07615230460922,0.5509660840034485,0.6466049920390476,0.38246217586255526
8061,0.12148356966539721,0.18133857408601112,89.27855711422846,92.18436873747495,94.68937875751503,69.13827655310621,0.38901567459106445,0.9463184873191149,0.5375702810136632
8215,0.19602168409294424,0.23001410746398354,68.43687374749499,70.24048096192385,99.89979959919839,99.39879759519039,0.5485013723373413,0.6296815069708045,0.455368554312516
8234,0.014564706510111353,0.2529883833213701,94.0881763527054,90.38076152304609,86.07214428857716,91.48296593186373,0.6493823528289795,0.8770214316147489,0.44805764013954713
8238,0.3641088385783595,0.40514035967467377,77.55511022044088,69.23847695390782,28.55711422845691,89.37875751503006,0.642713189125061,0.9374342065327756,0.6305043244191839
8275,0.01653045245960117,0.3393484204188209,37.4749498997996,46.392785571142284,83.36673346693387,93.7875751503006,0.5851337313652039,0.7959140130689901,0.5894101038389117
8367,0.46367189091725614,0.45388320740870414,91.08216432865731,96.19238476953907,88.07615230460922,95.39078156312625,0.6986190676689148,0.8075067088366799,0.40911413763110327
8828,0.07204630375457753,0.27817209389008335,78.95791583166333,90.28056112224449,98.99799599198397,98.49699398797594,0.6656134128570557,0.7466538901079668,0.4425623910879488
